Date,Close,Open,High,Low
30-03-2010,142.8286,143.6037,143.6037,142.4024
31-03-2010,143.9654,145.0721,145.1502,143.7975
01-04-2010,145.4638,144.2108,145.8513,143.6424
02-04-2010,145.4638,144.2108,145.8513,143.6424
05-04-2010,146.4585,145.7868,146.523,145.2313
06-04-2010,146.7426,145.9159,147.2077,145.5672
07-04-2010,148.9386,146.8977,149.0936,146.6264
08-04-2010,148.9257,147.9569,149.1582,147.8406
09-04-2010,150.0883,149.5328,150.6437,148.8353
12-04-2010,150.127,150.3466,150.6566,149.6491
13-04-2010,148.9903,149.1065,149.5974,147.9569
14-04-2010,149.7912,149.7653,150.2045,148.874
15-04-2010,149.8816,149.0161,150.1399,148.6415
16-04-2010,146.8589,149.4812,149.6878,145.9676
19-04-2010,146.7168,145.9547,147.001,145.8384
20-04-2010,147.156,147.4789,148.1377,146.9752
21-04-2010,148.3961,147.2723,148.7061,147.0139
22-04-2010,147.634,147.6985,147.8923,146.2259
23-04-2010,149.029,147.3627,149.5716,146.6393
26-04-2010,149.0678,149.3907,149.5587,148.6932
27-04-2010,150.127,148.5123,150.5275,148.1119
28-04-2010,151.3671,150.5404,151.8192,149.972
29-04-2010,150.9796,150.8762,151.1733,150.127
30-04-2010,152.5168,151.9096,152.7493,151.535
03-05-2010,152.8526,152.8268,153.5114,152.5168
04-05-2010,151.0313,153.4081,154.0798,150.7341
05-05-2010,151.7805,150.9925,152.1292,149.352
06-05-2010,154.6611,152.6589,154.9582,151.858
07-05-2010,156.3533,154.3769,156.9345,154.1056
10-05-2010,155.111,154.1605,155.3718,153.9048
11-05-2010,157.6336,157.3857,158.2558,156.4433
12-05-2010,160.5762,160.0393,161.1312,158.8158
13-05-2010,158.7827,159.2395,160.633,158.5944
14-05-2010,158.6022,161.1174,161.2722,157.3252
17-05-2010,158.6409,158.6538,159.8791,157.9443
18-05-2010,156.8995,156.2417,157.5832,156.0869
19-05-2010,154.1263,156.0224,156.8995,153.3008
20-05-2010,153.5459,152.6172,154.3327,151.7788
21-05-2010,151.9335,152.6172,153.5459,151.2112
24-05-2010,154.2424,152.9138,154.4746,151.9335
25-05-2010,154.7584,154.3198,155.0679,153.662
26-05-2010,156.7577,156.7319,157.1962,156.2417
27-05-2010,156.6416,156.5771,157.1317,155.7387
28-05-2010,156.719,156.8479,156.9253,155.2743
31-05-2010,156.719,156.8479,156.9253,155.2743
01-06-2010,158.2539,158.0604,158.7312,157.9056
02-06-2010,157.6993,157.6864,158.2539,156.719
03-06-2010,156.074,157.1833,157.609,155.0937
04-06-2010,157.0672,155.816,157.5445,154.5391
07-06-2010,160.0468,156.719,160.1629,156.3449
08-06-2010,160.666,160.9755,164.3421,160.1758
09-06-2010,158.6409,159.2729,159.7243,157.7637
10-06-2010,157.6477,158.1378,158.5119,156.8737
11-06-2010,158.6796,157.6606,158.8472,157.5574
14-06-2010,157.9443,158.4861,158.7569,157.0414
15-06-2010,159.2213,158.112,159.5567,157.7509
16-06-2010,158.7183,159.2084,159.8791,158.4345
17-06-2010,161.0658,159.5825,161.5947,159.5825
18-06-2010,162.3041,162.317,163.0006,162.0977
21-06-2010,160.0339,163.0393,163.078,159.1181
22-06-2010,160.0468,159.2858,160.4596,159.0407
23-06-2010,159.2729,160.6789,160.6918,158.0346
24-06-2010,160.7046,158.9375,161.169,158.499
25-06-2010,162.0332,161.5044,162.4589,161.3238
28-06-2010,159.763,162.0719,163.0006,159.4148
29-06-2010,160.2532,159.1697,160.7175,158.3442
30-06-2010,160.7046,160.2016,161.0787,159.3116
01-07-2010,155.6484,160.279,160.3951,155.4678
02-07-2010,155.7774,155.7903,156.332,154.9389
05-07-2010,155.7774,155.7903,156.332,154.9389
06-07-2010,154.1521,155.7774,155.8676,153.4298
07-07-2010,154.6423,153.0557,154.7197,152.8494
08-07-2010,154.2811,154.7455,155.1711,153.146
09-07-2010,156.0471,154.7426,156.5859,154.6498
12-07-2010,154.6172,155.2149,155.8307,154.2874
13-07-2010,156.5225,155.7501,157.1069,155.3432
14-07-2010,155.6965,155.9075,157.122,155.1176
15-07-2010,155.8637,156.5579,156.9951,155.3365
16-07-2010,153.2666,155.5165,155.5165,152.9837
19-07-2010,152.4566,153.228,153.2923,151.8395
20-07-2010,153.7037,151.968,153.948,151.5566
21-07-2010,153.7037,154.1794,154.3337,153.3437
22-07-2010,154.1923,153.2151,154.8737,152.7652
23-07-2010,153.2023,154.9251,155.2465,152.9323
26-07-2010,152.6109,153.2151,153.7808,152.0195
27-07-2010,149.3709,152.7909,152.7909,149.2424
28-07-2010,149.4481,149.8981,150.1552,149.0495
29-07-2010,150.5795,149.8595,150.6695,149.3452
30-07-2010,152.2123,150.8495,152.4566,150.3095
02-08-2010,152.4052,151.428,153.498,151.2866
03-08-2010,152.6752,152.9066,153.3823,152.3409
04-08-2010,153.7551,154.218,154.9894,153.7037
05-08-2010,154.1923,154.0894,154.6423,153.2537
06-08-2010,154.9637,153.948,155.9922,153.8323
09-08-2010,154.6165,155.4265,155.8122,154.4237
10-08-2010,154.0251,153.8066,154.5394,153.318
11-08-2010,154.1794,154.6294,155.5937,153.5366
12-08-2010,156.4294,155.118,156.6608,154.9637
13-08-2010,156.4165,156.6608,156.8022,155.8637
16-08-2010,157.6508,157.4065,158.075,157.3165
17-08-2010,157.9207,158.0236,158.0622,157.5222
18-08-2010,158.3193,157.5865,158.705,156.7122
19-08-2010,158.8336,158.3579,159.3607,158.2293
20-08-2010,157.985,158.5507,158.6279,157.3165
23-08-2010,157.9465,157.9722,158.1907,157.3036
24-08-2010,158.5764,156.7636,159.1036,155.7865
25-08-2010,159.5921,159.1036,159.8621,158.6279
26-08-2010,159.1293,159.9393,160.1193,159.065
27-08-2010,159.155,159.2579,159.965,158.5893
30-08-2010,159.3221,159.2707,159.4507,158.7822
31-08-2010,160.7493,158.9364,160.9421,158.9364
01-09-2010,160.4664,161.4564,161.5592,159.9521
02-09-2010,161.1478,160.685,161.3792,160.415
03-09-2010,160.8521,161.1992,161.2378,159.3221
06-09-2010,160.8521,161.1992,161.2378,159.3221
07-09-2010,161.9064,160.6335,162.2021,160.505
08-09-2010,161.675,162.1121,162.6006,161.3021
09-09-2010,160.8264,161.8421,161.8678,159.875
10-09-2010,160.2607,160.5693,161.0964,159.155
13-09-2010,160.3378,159.9521,160.8393,159.7207
14-09-2010,163.5006,161.7135,164.1178,161.6492
15-09-2010,163.1149,163.3721,163.732,162.5749
16-09-2010,163.7706,164.362,164.4777,163.5906
17-09-2010,164.2463,164.7735,164.7992,163.6678
20-09-2010,164.6706,164.9406,165.2363,164.3492
21-09-2010,163.8349,164.0535,164.7606,163.6678
22-09-2010,166.1234,166.4448,166.882,165.532
23-09-2010,166.6634,166.0849,166.8177,165.622
24-09-2010,166.8948,167.1648,167.3448,166.3677
27-09-2010,166.9591,167.2291,167.3063,166.5991
28-09-2010,168.2062,165.7891,168.6562,165.3906
29-09-2010,168.4634,168.5019,168.8748,167.9234
30-09-2010,168.3734,168.9391,169.3891,166.7534
01-10-2010,169.4276,169.2605,169.9676,169.1062
04-10-2010,169.2991,169.3376,169.4405,168.8748
05-10-2010,172.3204,170.7776,172.6161,170.7519
06-10-2010,173.2718,173.259,173.6318,172.6933
07-10-2010,171.639,174.7247,175.1618,170.5462
08-10-2010,172.9633,171.0605,173.6704,171.009
11-10-2010,174.1332,173.439,174.249,172.4233
12-10-2010,173.1433,173.4261,174.0047,172.9761
13-10-2010,176.2032,174.7118,176.8718,174.4161
14-10-2010,177.116,177.6689,177.6817,176.2803
15-10-2010,176.396,177.2446,178.2474,175.2004
18-10-2010,176.4089,174.8532,176.6018,174.7632
19-10-2010,171.7676,174.4161,174.7118,171.3176
20-10-2010,172.8218,172.6161,173.3233,171.3947
21-10-2010,170.4305,172.9633,173.2204,169.4791
22-10-2010,170.3662,170.2119,170.8419,169.3505
25-10-2010,172.1404,173.0276,173.2075,171.3819
26-10-2010,172.1019,171.3047,172.6033,170.7519
27-10-2010,170.0448,171.2019,171.3176,169.5305
28-10-2010,172.6033,170.9062,173.079,170.8547
29-10-2010,174.5447,173.1304,174.8147,172.5133
01-11-2010,173.6447,174.8661,175.1361,173.4518
02-11-2010,174.4547,174.1847,174.8404,173.5933
03-11-2010,171.9733,175.1746,175.4704,170.6233
04-11-2010,177.8232,175.1104,178.0417,175.0847
05-11-2010,179.7003,177.9389,179.8288,176.3832
08-11-2010,180.4097,178.9265,181.1886,178.3558
09-11-2010,181.3015,182.4502,183.1003,180.6847
10-11-2010,179.9065,179.4004,180.857,177.8693
11-11-2010,180.4304,181.0571,181.3473,179.5881
12-11-2010,175.5654,178.3124,179.3265,174.7567
15-11-2010,175.9505,175.3728,176.9517,174.4229
16-11-2010,172.0738,174.6283,174.6283,170.8672
17-11-2010,171.8813,172.2792,172.7798,171.5604
18-11-2010,173.948,174.2432,174.7182,171.8813
19-11-2010,173.8581,173.7169,174.1534,172.4076
22-11-2010,174.5641,174.2946,175.0262,173.2933
23-11-2010,177.1058,174.5256,177.7861,174.2689
24-11-2010,176.5024,176.8105,177.2213,175.9633
25-11-2010,176.5024,176.8105,177.2213,175.9633
26-11-2010,175.1289,174.808,175.6296,173.55
29-11-2010,175.5397,174.808,175.8606,174.0892
30-11-2010,177.9273,176.1944,178.5691,174.577
01-12-2010,178.2097,179.1211,179.1596,177.5294
02-12-2010,178.3381,178.4279,179.6731,177.7989
03-12-2010,180.5074,178.0942,180.9824,177.9915
06-12-2010,181.7783,181.6756,182.587,181.1493
07-12-2010,180.8669,183.2801,183.8835,180.0967
08-12-2010,177.555,178.6718,179.3008,176.1302
09-12-2010,178.7873,177.555,179.1468,177.4395
10-12-2010,177.7733,176.618,178.2225,174.4242
13-12-2010,179.4548,178.6847,179.7373,178.6205
14-12-2010,180.2635,180.5845,180.777,178.736
15-12-2010,177.9401,178.9285,179.2238,177.6192
16-12-2010,175.989,177.247,177.401,174.7823
17-12-2010,177.0416,176.22,177.1186,175.2701
20-12-2010,177.9273,177.8246,178.184,176.7078
21-12-2010,178.2739,178.0043,178.813,177.324
22-12-2010,178.0942,178.2225,178.5306,177.8374
23-12-2010,177.2085,177.0929,177.3111,176.1944
24-12-2010,177.2085,177.0929,177.3111,176.1944
27-12-2010,177.5165,177.2726,177.7604,176.9389
28-12-2010,180.4304,179.3778,180.6358,179.2366
29-12-2010,181.4445,180.4304,181.6242,179.9041
30-12-2010,180.4689,181.3033,181.3803,180.1609
31-12-2010,182.4586,181.329,182.5356,181.2006
03-01-2011,182.6511,182.7282,182.8437,181.7654
04-01-2011,176.9902,180.8412,180.9182,176.5024
05-01-2011,176.3356,176.7977,177.1314,175.0904
06-01-2011,176.0788,175.8863,176.7463,175.1289
07-01-2011,175.7194,174.4101,177.0159,173.6399
10-01-2011,176.3867,175.5939,176.4609,175.2418
11-01-2011,177.7008,177.5267,177.9976,176.1742
12-01-2011,177.8851,177.0994,177.9958,176.691
13-01-2011,178.0389,177.4268,178.7849,176.9596
14-01-2011,174.6292,175.2316,175.6418,173.8729
17-01-2011,174.6292,175.2316,175.6418,173.8729
18-01-2011,175.6034,175.6803,176.6032,174.6292
19-01-2011,175.8726,176.5263,176.975,175.5521
20-01-2011,172.8089,174.2446,175.8726,172.2833
21-01-2011,172.1039,172.5654,172.8089,171.604
24-01-2011,172.5397,173.0396,173.2063,172.0782
25-01-2011,170.9758,170.0913,172.5397,169.694
26-01-2011,171.0656,170.8092,171.3348,169.9632
27-01-2011,169.1812,170.963,171.4886,168.7838
28-01-2011,171.9885,168.7967,172.7961,168.0916
31-01-2011,171.0656,170.681,171.527,169.6683
01-02-2011,171.8091,171.4629,172.2962,169.976
02-02-2011,170.7579,171.3732,171.8091,170.1426
03-02-2011,173.437,170.3349,173.8985,169.8862
04-02-2011,172.9243,172.9243,174.4625,172.4756
07-02-2011,172.8217,172.9115,173.6293,172.4756
08-02-2011,174.8599,173.1807,175.4496,173.1037
09-02-2011,175.0394,175.1163,175.3214,174.1164
10-02-2011,174.6548,174.1292,175.206,173.2319
11-02-2011,174.3856,174.783,175.5777,173.6037
14-02-2011,174.9881,174.0651,175.2957,173.9626
15-02-2011,176.1418,176.0008,176.5776,175.6418
16-02-2011,176.27,176.2571,177.2442,175.3983
17-02-2011,177.5518,176.9365,177.5903,176.7186
18-02-2011,178.0005,177.5262,178.5132,177.1544
21-02-2011,178.0005,177.5262,178.5132,177.1544
22-02-2011,179.6028,179.6156,180.3591,179.026
23-02-2011,181.2564,180.0515,181.6794,179.6926
24-02-2011,181.4872,181.7307,181.8717,180.5514
25-02-2011,180.654,180.1027,181.0513,179.7823
28-02-2011,180.7309,181.5,181.5769,180.5514
01-03-2011,183.4612,182.4742,183.5125,181.8076
02-03-2011,184.2945,183.7561,184.7175,183.6023
03-03-2011,181.5641,182.8716,183.4869,181.0257
04-03-2011,183.128,181.8461,183.6663,181.5256
07-03-2011,183.8843,185.0764,185.32,183.0895
08-03-2011,182.9513,183.774,184.0637,182.4924
09-03-2011,183.2588,183.6816,184.1659,182.6284
10-03-2011,181.0682,181.8445,182.3672,179.8436
11-03-2011,182.2388,181.1425,182.5872,180.287
14-03-2011,182.6358,183.0839,183.3784,182.162
15-03-2011,178.5254,179.2425,179.9083,177.0144
16-03-2011,178.948,179.6522,180.2413,178.5254
17-03-2011,179.9852,179.8571,180.126,178.948
18-03-2011,181.5089,181.8419,182.5205,179.9852
21-03-2011,182.8278,183.4681,183.9034,181.5089
22-03-2011,182.9943,182.6358,183.148,181.9571
23-03-2011,184.326,183.7498,184.7358,182.9943
24-03-2011,183.9291,184.5565,185.6705,183.3144
25-03-2011,182.8022,184.2364,184.326,182.2772
28-03-2011,181.9955,181.1504,182.4693,180.7406
29-03-2011,181.5089,181.2784,182.4309,181.0224
30-03-2011,182.4565,182.226,183.3272,180.9455
31-03-2011,184.3772,183.5577,184.5181,183.2632
01-04-2011,182.9687,183.7754,184.0955,180.9967
04-04-2011,183.4937,184.1467,184.4284,183.276
05-04-2011,185.9906,183.5705,186.3748,183.3016
06-04-2011,186.7589,186.951,187.4248,186.3236
07-04-2011,186.8614,186.8998,187.7833,186.3492
08-04-2011,188.7565,188.6156,189.0254,187.8858
11-04-2011,187.9882,188.3595,188.59,187.6425
12-04-2011,186.1315,187.3608,188.0394,185.0303
13-04-2011,186.3876,187.1687,187.4248,185.9266
14-04-2011,188.5388,186.7077,188.8973,186.2723
15-04-2011,190.2803,189.2815,190.6132,188.6284
18-04-2011,191.1638,189.6272,191.8937,189.2303
19-04-2011,191.4455,191.6632,192.137,190.7284
20-04-2011,191.9321,192.3418,192.9053,191.4839
21-04-2011,192.5595,193.0205,193.1998,192.1242
22-04-2011,192.5595,192.5595,193.1998,192.1242
25-04-2011,193.2382,193.7632,194.0065,192.3547
26-04-2011,192.5211,192.7772,192.8925,191.0486
27-04-2011,194.2626,193.2638,194.9925,192.4955
28-04-2011,196.0681,195.7607,197.0412,195.2101
29-04-2011,199.2949,197.1181,199.6918,196.6955
02-05-2011,199.3845,198.7699,201.779,198.5266
03-05-2011,197.2461,197.2205,198.3345,196.2345
04-05-2011,194.0321,196.3626,197.6431,192.7772
05-05-2011,189.6912,192.7004,193.84,188.7053
06-05-2011,190.9973,189.3583,191.8809,188.8205
09-05-2011,192.4824,192.6463,193.604,191.8858
10-05-2011,194.2361,194.2079,194.5126,192.9228
11-05-2011,192.2524,193.8522,194.2412,191.5152
12-05-2011,192.9331,190.5428,193.2121,189.7776
13-05-2011,191.2443,193.3041,193.5089,189.8754
16-05-2011,190.8605,191.3978,192.5877,190.8093
17-05-2011,189.5043,191.1676,191.1676,188.4041
18-05-2011,191.5386,190.8989,192.012,190.6558
19-05-2011,191.0908,191.0652,191.5258,190.272
20-05-2011,193.189,191.4874,194.0846,190.3487
23-05-2011,194.0206,193.4321,194.059,192.5365
24-05-2011,195.0185,194.6219,195.735,194.5068
25-05-2011,195.4663,195.5431,196.2212,195.0185
26-05-2011,194.9418,194.5708,195.3896,193.9055
27-05-2011,196.6818,195.3128,196.9632,195.2488
30-05-2011,196.6818,195.3128,196.9632,195.2488
31-05-2011,196.6178,196.7073,197.2703,196.17
01-06-2011,197.4366,196.4002,198.5113,196.3107
02-06-2011,196.0932,197.3726,197.5134,194.558
03-06-2011,197.3343,195.8374,197.8972,195.2872
06-06-2011,197.9484,197.5517,198.9079,197.2831
07-06-2011,197.539,199.0136,199.0136,196.6818
08-06-2011,196.8609,196.5026,197.5262,195.9909
09-06-2011,197.3726,196.6434,198.3706,196.4259
10-06-2011,195.6454,197.2319,197.3726,195.3512
13-06-2011,193.9055,195.6454,196.17,193.4449
14-06-2011,195.0313,194.3021,195.3,193.5728
15-06-2011,195.2616,194.3021,196.3619,193.8159
16-06-2011,195.735,195.6454,196.2212,194.7627
17-06-2011,196.912,195.671,197.3854,195.4535
20-06-2011,197.2831,196.5922,197.9356,196.2468
21-06-2011,197.846,197.7437,198.1275,197.2575
22-06-2011,198.7416,197.6285,199.4581,197.6285
23-06-2011,194.5324,197.0656,197.0784,193.9055
24-06-2011,192.0248,194.5196,194.7883,191.7817
27-06-2011,191.449,192.1527,192.2295,190.8349
28-06-2011,191.9352,192.3702,192.8052,191.449
29-06-2011,193.2402,192.8819,193.6496,192.4086
30-06-2011,192.2678,193.0483,193.5856,192.0375
01-07-2011,189.6835,190.5943,192.2678,189.2018
04-07-2011,189.6835,190.5943,192.2678,189.2018
05-07-2011,193.5344,192.2678,193.56,192.2167
06-07-2011,195.6454,193.4321,196.2851,193.3681
07-07-2011,195.8246,195.2616,195.9525,194.9546
08-07-2011,197.2319,195.4152,197.7565,195.2232
11-07-2011,198.204,198.1656,199.2119,197.3393
12-07-2011,199.8791,197.984,200.1092,197.9431
13-07-2011,202.8372,201.316,203.1619,201.0501
14-07-2011,203.3126,203.0212,203.9184,202.2621
15-07-2011,203.4148,202.4693,203.6704,202.2649
18-07-2011,204.9992,205.0376,205.6764,204.3093
19-07-2011,204.8331,204.8331,205.3442,204.2326
20-07-2011,204.3093,203.1976,204.7565,202.3416
21-07-2011,203.0443,204.5776,204.9609,202.8654
22-07-2011,204.9098,204.3987,205.6764,203.0443
25-07-2011,206.277,207.018,207.3119,204.9098
26-07-2011,206.9031,206.0981,207.018,205.8042
27-07-2011,206.6475,207.0436,208.3469,205.8553
28-07-2011,206.507,206.8392,207.2736,205.1781
29-07-2011,208.4236,206.7881,208.9091,206.5325
01-08-2011,207.2097,207.1203,208.8197,206.1109
02-08-2011,210.1229,208.7047,210.3785,208.7047
03-08-2011,212.9084,213.4961,213.9434,212.1929
04-08-2011,211.9756,213.7134,215.2339,209.9185
05-08-2011,211.0557,212.7423,213.2917,210.9662
08-08-2011,218.901,217.8915,219.987,216.5627
09-08-2011,222.7086,223.7052,224.4208,220.1659
10-08-2011,227.9856,225.9285,229.9661,225.0724
11-08-2011,223.7947,226.6312,228.535,222.9003
12-08-2011,222.6575,224.2163,224.9446,220.5492
15-08-2011,224.6252,222.3892,224.8552,221.7247
16-08-2011,228.0751,227.8067,228.5862,226.0051
17-08-2011,229.1995,228.7523,229.4422,227.7812
18-08-2011,232.8027,232.1382,233.7226,231.4099
19-08-2011,236.6614,238.8336,238.8463,235.2304
22-08-2011,241.734,238.9486,242.309,237.7347
23-08-2011,237.8242,240.3157,241.5296,236.7381
24-08-2011,224.5357,236.112,236.7636,224.3441
25-08-2011,225.2896,220.9198,226.1457,218.1471
26-08-2011,229.6467,229.1356,230.3366,225.724
29-08-2011,228.9184,232.7771,233.2115,227.679
30-08-2011,233.7993,231.9466,234.5787,231.8827
31-08-2011,234.0421,233.8887,235.3581,231.8188
01-09-2011,233.7099,233.3138,234.1954,232.1127
02-09-2011,239.8174,237.8625,240.6479,237.6964
05-09-2011,239.8174,237.8625,240.6479,237.6964
06-09-2011,239.3574,242.3984,244.2,238.4375
07-09-2011,232.2405,235.2431,235.4604,229.5061
08-09-2011,237.3386,236.8147,238.7186,235.4859
09-09-2011,237.5942,234.5148,239.1147,233.6332
12-09-2011,231.691,235.5242,236.4953,231.1544
13-09-2011,233.8376,233.0454,235.7415,231.8316
14-09-2011,233.3776,233.301,234.4637,232.0105
15-09-2011,227.6151,230.9116,230.9116,226.9251
16-09-2011,231.8699,228.6884,232.9304,227.6917
19-09-2011,227.2956,232.5471,232.726,226.5801
20-09-2011,231.1544,229.4167,231.7677,227.3084
21-09-2011,231.0266,230.7327,231.6272,228.4456
22-09-2011,222.5425,224.7146,224.8424,220.2681
23-09-2011,209.5224,216.4477,217.6616,208.4874
26-09-2011,203.7726,208.398,208.8708,202.8654
27-09-2011,211.1451,213.2023,213.5089,210.6724
28-09-2011,206.7497,210.4807,211.9629,206.2003
29-09-2011,206.6475,206.0853,208.5641,205.2676
30-09-2011,207.2864,207.1075,208.7941,205.5998
03-10-2011,211.8095,211.8734,212.8573,210.2763
04-10-2011,206.4814,210.3913,211.7201,206.0981
05-10-2011,209.7524,206.6731,210.6468,205.6381
06-10-2011,211.2346,210.4807,211.4518,208.7558
07-10-2011,209.0113,211.0429,212.8828,207.9763
10-10-2011,213.4834,212.4612,214.2372,211.9373
11-10-2011,212.2312,212.6656,213.5345,211.8351
12-10-2011,214.9911,215.4127,216.3838,213.79
13-10-2011,213.1895,213.79,213.79,211.3751
14-10-2011,215.0422,214.2117,215.3361,213.2278
17-10-2011,214.2245,215.2722,215.7961,213.0362
18-10-2011,211.1835,209.7141,211.9501,208.0402
19-10-2011,210.4424,210.8129,212.3973,209.8929
20-10-2011,206.0853,207.2097,208.053,205.0759
21-10-2011,209.0496,209.3307,210.7746,208.8324
24-10-2011,211.1196,211.7968,212.5123,210.5574
25-10-2011,217.2655,212.014,217.8149,210.8512
26-10-2011,220.217,218.0193,220.5748,217.6616
27-10-2011,223.3091,220.5492,223.7691,219.2204
28-10-2011,223.2452,222.0697,223.2836,221.5459
31-10-2011,220.4342,220.4726,220.8431,219.3865
01-11-2011,218.7221,217.4699,219.6293,214.9911
02-11-2011,220.9964,221.367,223.0152,219.9231
03-11-2011,225.5324,224.2163,225.9157,223.373
04-11-2011,224.3824,224.9191,225.4429,223.6541
07-11-2011,228.8545,227.3084,229.2122,226.5929
08-11-2011,229.8917,229.0512,230.5381,228.3461
09-11-2011,228.9212,229.787,230.0347,227.731
10-11-2011,224.8281,226.5619,226.9883,221.9556
11-11-2011,228.4759,226.3725,228.6163,225.3999
14-11-2011,227.2382,227.5317,228.3993,226.8809
15-11-2011,227.7231,226.2174,228.2845,225.975
16-11-2011,226.7278,227.0468,227.2127,224.1886
17-11-2011,219.8376,223.6782,224.061,218.7275
18-11-2011,220.4755,221.6494,221.6494,219.0337
21-11-2011,214.5678,218.2681,219.123,213.7384
22-11-2011,217.6174,216.6731,218.0895,214.5678
23-11-2011,216.7625,216.0479,217.3494,214.4785
24-11-2011,216.7625,216.0479,217.3494,214.4785
25-11-2011,215.4482,214.8357,217.0687,213.917
28-11-2011,218.7657,219.1102,220.0034,218.4723
29-11-2011,219.3272,218.8295,219.5441,218.2553
30-11-2011,223.3337,219.1868,223.7803,219.174
01-12-2011,221.9939,223.321,224.1631,221.7005
02-12-2011,223.4613,224.8266,225.4008,222.7213
05-12-2011,221.3177,221.8153,223.4358,219.9907
06-12-2011,220.9732,219.4165,221.0242,217.7322
07-12-2011,222.6319,220.5521,222.734,220.0034
08-12-2011,218.6254,222.9637,224.38,217.9619
09-12-2011,219.0592,219.8886,219.9779,218.2553
12-12-2011,212.858,214.9761,215.0016,211.952
13-12-2011,212.2072,213.1642,214.5423,211.4544
14-12-2011,202.4843,207.7541,208.5197,199.9324
15-12-2011,201.2466,203.5434,203.5561,199.4475
16-12-2011,203.8879,204.0538,204.1303,202.3057
19-12-2011,203.7348,203.8751,205.4446,202.8288
20-12-2011,206.4015,205.2659,206.7461,204.8066
21-12-2011,205.8912,206.3122,206.9119,205.2149
22-12-2011,205.5084,206.1208,206.1208,204.1431
23-12-2011,204.9214,205.419,205.7125,204.7555
26-12-2011,204.9214,205.419,205.7125,204.7555
27-12-2011,203.5816,203.8113,204.2962,203.0202
28-12-2011,199.5751,202.4971,203.3775,198.7712
29-12-2011,196.6148,195.3516,196.9211,194.8795
30-12-2011,199.9196,200.111,201.9484,199.3837
02-01-2012,199.9196,200.111,201.9484,199.3837
03-01-2012,204.2196,203.4413,205.2404,202.5098
04-01-2012,205.7763,203.9772,206.4271,203.4796
05-01-2012,206.7205,205.3552,207.0906,203.8751
06-01-2012,206.2995,207.2309,208.2517,205.4446
09-01-2012,205.1894,206.3888,207.1161,205.0745
10-01-2012,208.1784,211.0749,211.1397,208.0569
11-01-2012,209.2156,208.8861,210.1167,208.5737
12-01-2012,210.2482,211.1752,212.1663,210.102
13-01-2012,208.0755,209.4358,209.7703,207.4703
16-01-2012,208.0755,209.4358,209.7703,207.4703
17-01-2012,211.2344,212.2024,212.4954,210.9669
18-01-2012,211.7693,210.9287,212.0623,209.5276
19-01-2012,211.0815,212.3298,212.4826,210.4701
20-01-2012,212.3043,210.3045,212.5972,209.9097
23-01-2012,214.1257,213.8582,214.5588,212.7119
24-01-2012,212.3807,213.1322,213.1322,212.0113
25-01-2012,216.9152,211.1834,217.4374,210.4574
26-01-2012,220.3415,219.0168,220.8,218.622
27-01-2012,221.042,219.8065,221.3732,219.1697
30-01-2012,220.9147,219.5645,221.1567,219.4754
31-01-2012,221.6789,222.1629,222.9526,220.2523
01-02-2012,222.838,222.7361,223.373,221.9719
02-02-2012,224.0862,223.08,224.6467,222.1374
03-02-2012,221.6662,224.3155,224.7868,221.0675
06-02-2012,219.7046,219.4117,220.0231,218.3927
07-02-2012,222.6979,218.5328,222.9654,218.1507
08-02-2012,220.5198,222.6215,223.0036,220.0358
09-02-2012,221.7808,220.9656,223.4876,220.4943
10-02-2012,219.7556,219.4754,219.8829,217.4374
13-02-2012,219.7046,220.5071,220.9401,218.8512
14-02-2012,218.7875,219.2334,220.2396,218.329
15-02-2012,220.1122,220.1886,221.4751,219.7811
16-02-2012,220.1504,219.1187,220.3797,217.4374
17-02-2012,219.832,220.5325,221.2713,218.9659
20-02-2012,219.832,220.5325,221.2713,218.9659
21-02-2012,223.9843,221.4878,224.0735,221.3223
22-02-2012,225.6147,223.5513,226.1242,223.0036
23-02-2012,227.5253,226.4044,227.8437,225.9968
24-02-2012,226.2643,226.9266,227.0158,225.9968
27-02-2012,226.0732,225.1944,226.812,224.9651
28-02-2012,227.7928,226.3789,228.1367,226.3789
29-02-2012,217.9724,227.538,227.78,217.2973
01-03-2012,219.3607,217.9087,219.832,216.9534
02-03-2012,217.7813,216.0405,218.622,216.0026
05-03-2012,217.0298,215.1147,217.8705,215.0134
06-03-2012,212.9794,214.9918,215.565,212.0495
07-03-2012,214.4824,214.2658,214.9282,213.145
08-03-2012,216.3668,216.7208,216.9806,215.2081
09-03-2012,217.9961,216.7029,218.3704,213.6327
12-03-2012,216.4921,217.2581,217.3039,215.6802
13-03-2012,215.7797,215.7059,216.7541,214.5076
14-03-2012,209.2305,211.545,211.545,208.7854
15-03-2012,211.3288,209.7392,211.456,208.8109
16-03-2012,210.8583,209.7011,211.634,208.849
19-03-2012,212.3334,210.6167,212.5496,210.4514
20-03-2012,209.7519,209.8028,211.0999,209.0652
21-03-2012,210.1716,210.7566,211.5832,209.6883
22-03-2012,209.1797,208.6837,209.2432,207.3103
23-03-2012,211.723,210.2733,212.1427,209.6629
26-03-2012,214.6861,211.6467,214.915,211.2907
27-03-2012,214.6225,215.678,216.0595,214.241
28-03-2012,211.1635,213.4525,213.6942,210.7311
29-03-2012,210.4514,210.8964,211.8121,209.4849
30-03-2012,212.6132,211.8248,212.6387,211.3542
02-04-2012,213.6051,211.9392,214.2791,211.8121
